ACORDO_TIPO;PROTOCOLO_DATA;PROCESSO_ANATEL;DETENTORA;DETENTORA_CNPJ;SOLICITANTE;SOLICITANTE_CNPJ;INFORME_SEI;INFORME_DATA;CONCLUSAO_DATA;OBSERVACAO
CORRESPONDÊNCIA DA DETENTORA;09/09/2013;53500.006111/2013-88;ENERGISA MINAS GERAIS - DISTRIBUIDORA DE ENERGISA S.A.;19527639000158;MINAS WI-FI;;597/2013-CPRP/SCP;30/10/2013;30/10/2013;"Processo ANEEL: 48500.0005682013-49. "
CONTRATO;09/09/2013;53500.021162/2013-30;AES SUL DISTRIBUIDORA GAÚCHA DE ENERGIA S.A.;02016440000162;CENTRONET INTERNET;;522/2013/CPRP/SCP;11/10/2013;11/10/2013;"Processo ANEEL: 48500.005314/2013-17. "
CONTRATO;09/09/2013;53500.020625/2013-46;CELTINS;;NET SERVIÇOS PALMAS;;580/2013/CPRP/SCP;25/10/2013;25/10/2013;"Processo ANEEL: 48500.005238/2013-40. Despacho de homologação ANEEL: 1326, de 29/4/14. Publicado no DOU em 30/04/2014."
CONTRATO;09/09/2013;53500.021025/2013-03;ENERGISA NOVA FRIBURBO;33249046000106;ALTA REDE CORPORATE NETWORK TELECOM LTDA;;579/2013/CPRP/SCP;25/10/2013;25/10/2013;"Processo ANEEL: 48500.003013/2013-59. "
CONTRATO;09/09/2013;53500.021025/2013-03;ENERGISA PARAÍBA - DISTRIBUIDORA DE ENERGIA S.A.;09095183000140;DATACONNECTION PROVEDOR DE INTERNET LTDA;;579/2013/CPRP/SCP;25/10/2013;25/10/2013;"Processo ANEEL: 48500.002458/2013-11. "
CONTRATO;09/09/2013;53500.021025/2013-03;ENERGISA PARAÍBA - DISTRIBUIDORA DE ENERGIA S.A.;09095183000140;ENTERIW PROVEDOR DE INTERNET LTDA;;579/2013/CPRP/SCP;25/10/2013;25/10/2013;"Processo ANEEL: 48500.002452/2013-44. "
CONTRATO;09/09/2013;53500.021025/2013-03;ENERGISA PARAÍBA - DISTRIBUIDORA DE ENERGIA S.A.;09095183000140;UNIDASNET COMUNICAÇÃO LTDA;;579/2013/CPRP/SCP;25/10/2013;25/10/2013;"Processo ANEEL: 48500.002453/2013-44. "
CONTRATO;09/09/2013;53500.023030/2013-42;COMPANHIA ENERGÉTICA DO CEARÁ - COELCE;07047251000170;TELECOMUNICAÇÕES BRASILEIRAS S.A. -TELEBRAS;;549/2013/CPRP/SCP;17/10/2013;17/10/2013;"Processo ANEEL: 48500.003210/2013-78. "
CONTRATO;09/09/2013;53500.023031/2013-97;COMPANHIA FORÇA E LUZ DO OESTE - CFLO;;NET SERVIÇOS DE COMUNICAÇÃO S/A - GUARAPUAVA;;605/2013/CPRP/SCP;06/11/2013;30/10/2013;"Processo ANEEL: 48500.003294/2013-40. "
CONTRATO;20/09/2013;53500.022262/2013-83;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S. A.;61695227000193;ADMINNET TELECOM E INFORMÁTICA LTDA;;631/2013/CPRP/SCP;14/11/2013;14/11/2013;"Processo ANEEL: 48500.002181/2013-27. Despacho de homologação ANEEL: 4150, de 4/12/13, publicado no DOU em 5/12/13."
CONTRATO;23/09/2013;53500.022261/2013-39;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S. A.;61695227000193;AVVIO SOLUÇÕES EM TELECOMUNICAÇÕES E INFORMÁTICA LTDA;;607/2013/CPRP/SCP;06/11/2013;06/11/2013;"Processo ANEEL: 48500.005279/2013-36. "
TERMO ADITIVO 2;30/09/2013;53500.037870/2020-11;COMPANHIA PAULISTA DE FORÇA E LUZ - CPFL;04172213000151;AMPLA TELECOMUNICAÇÕES;;38/2013/CPRP/SCP;21/01/2014;21/01/2014;"Processo ANEEL: 48500.003100/2001-47. SICAP: 20.019009/1392"
CONTRATO;30/09/2013;53500.022699/2013-17;AES SUL DISTRIBUIDORA GAÚCHA DE ENERGIA S.A.;02016440000162;TELECOMUNICAÇÕES BRASILEIRAS S.A. -TELEBRAS;;606/2013/CPRP/SCP;06/11/2013;06/11/2013;"Processo ANEEL: 48500.005440/2013-71. "
TERMO ADITIVO 1;01/10/2013;53500.006007/2013-93;COPEL DISTRIBUIÇÃO S.A.;04368898000106;PÉRSIO SGUBIN JÚNIOR & CIA;;634/2013/CPRP/SCP;14/11/2013;14/11/2013;"Processo ANEEL: 48500.000696/2013-92. "
TERMO ADITIVO 2 E 3;01/10/2013;53500.025565/2012-77;COPEL DISTRIBUIÇÃO S.A.;04368898000106;LIGUE TELECOMUNICAÇÕES;;630/2013/CPRP/SCP;14/11/2013;14/11/2013;"Processo ANEEL: 48500.003976/2012-71. "
CONTRATO;01/10/2013;53500.022564/2013-51;AES SUL DISTRIBUIDORA GAÚCHA DE ENERGIA S.A.;02016440000162;PROCERGS;;623/2013/CPRP/SCP;11/11/2013;05/11/2013;"Processo ANEEL: 48500.005437/2013-58. Despacho de homologação ANEEL: 512, de 02/03/15, publicado no DOU em 03/02/15."
CONTRATO;01/10/2013;53500.022876/2013-65;COPEL DISTRIBUIÇÃO S.A.;04368898000106;IPÊ INFORMÁTICA LTDA;;550/2013-CPRP/SCP;17/10/2013;17/10/2013;"Processo ANEEL: 48500.005435/2013-69. "
CORRESPONDÊNCIA DA DETENTORA;02/10/2013;53500.004888/2013-16;ENERGISA;;INORPEL;;638/2013/CPRP/SCP;19/11/2013;19/11/2013;"Processo ANEEL: 48500.001025/2013-49. Despacho de homologação ANEEL: 95, de 15/01/14, publicado no DOU em 16/01/14."
CORRESPONDÊNCIA DA DETENTORA;02/10/2013;53500.006227/2013-17;COMPANHIA ESTADUAL DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA - CEEE-D;08467115000100;GLOBAL VILLAGE TELECOM LTDA;;682/2013/CPRP/SCP;06/12/2013;09/12/2013;"Processo ANEEL: 48500.001180/2013-65. Despacho de homologação ANEEL: 3737, de 15/09/14, publicado em 16/09/14."
CORRESPONDÊNCIA DA DETENTORA;02/10/2013;53500.007498/2013-90;COMPANHIA ESTADUAL DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA - CEEE-D;08467115000100;WEB SUL TELECOMUNICAÇÕES LTDA;;683/2013/CPRP/SCP;06/12/2013;09/12/2013;"Processo ANEEL: 48500.001183/2013-07. Despacho de homologação ANEEL: 3737, de 15/09/14, publicado em 16/09/14."
CORRESPONDÊNCIA DA DETENTORA;02/10/2013;53500.007502/2013-10;COMPANHIA ESTADUAL DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA - CEEE-D;08467115000100;VIRTUAL MOSTARDAS - COMÉRCIO DE ARTIGOS DE INFORMÁTICA LTDA;;683/2013/CPRP/SCP;06/12/2013;09/12/2013;"Processo ANEEL: 48500.001184/2013-43. Despacho de homologação ANEEL: 3737, de 15/09/14, publicado em 16/09/14."
CORRESPONDÊNCIA DA DETENTORA;02/10/2013;53500.007504/2013-17;COMPANHIA ESTADUAL DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA - CEEE-D;08467115000100;INB INFORMÁTICA LTDA;;683/2013/CPRP/SCP;06/12/2013;09/12/2013;"Processo ANEEL: 48500.001094/2013-52. Despacho de homologação ANEEL: 3737, de 15/09/14, publicado em 16/09/14."
CORRESPONDÊNCIA DA DETENTORA;02/10/2013;53500.007505/2013-53;COMPANHIA ESTADUAL DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA - CEEE-D;08467115000100;AS NET INFORMÁTICA E INTERNET LTDA;;683/2013/CPRP/SCP;06/12/2013;09/12/2013;"Processo ANEEL: 48500.001186/2013-32. Despacho de homologação ANEEL: 3737, de 15/09/14, publicado em 16/09/14."
CORRESPONDÊNCIA DA DETENTORA;02/10/2013;53500.025897/2012-51;ENERGISA MINAS GERAIS - DISTRIBUIDORA DE ENERGISA S.A.;19527639000158;INTERMICRO;;640/2013/CPRP/SCP;20/11/2013;20/11/2013;"Processo ANEEL: 48500.005643/2012-87. Despacho de homologação ANEEL: 44, de 10/01/14, publicado em 13/01/14."
CONTRATO;07/10/2013;53500.022981/2013-02;EMPRESA DE ELETRICIDADE VALE PARANAPANEMA S.A.;60876075000162;WEB ENDO LTDA;;66/2014/CPRP/SCP;29/01/2014;29/01/2014;"Processo ANEEL: 48500.004190/2013-52. Despacho de homologação ANEEL: 1535, de 16/05/14, publicado no DOU em 19/05/14."
CONTRATO;07/10/2013;53500.022981/2013-02;EMPRESA DE ELETRICIDADE VALE PARANAPANEMA S.A.;60876075000162;WEBTAL TELECOMUNICAÇÕES E INFORMÁTICA LTDA;;66/2014/CPRP/SCP;29/01/2014;29/01/2014;"Processo ANEEL: 48500.004190/2013-52. Despacho de homologação ANEEL: 1535, de 16/05/14, publicado no DOU em 19/05/14."
CONTRATO;11/10/2013;53500.024047/2013-17;AES SUL DISTRIBUIDORA GAÚCHA DE ENERGIA S.A.;02016440000162;NETMAX TECNOLOGIA LTDA;;37/2014/CPRP/SCP;21/01/2014;21/01/2014;"Processo ANEEL: 48500.005724/2013-68. "
CONTRATO;11/10/2013;53500.024047/2013-17;AES SUL DISTRIBUIDORA GAÚCHA DE ENERGIA S.A.;02016440000162;V DE M VAGAS;;37/2014/CPRP/SCP;21/01/2014;21/01/2014;"Processo ANEEL: 48500.005504/2013-34. "
CONTRATO;23/10/2013;53500.024477/2013-39;AES SUL DISTRIBUIDORA GAÚCHA DE ENERGIA S.A.;02016440000162;REGENCY COMUNICAÇÕES LTDA;;24/2014/CPRP/SCP;17/01/2014;17/01/2014;"Processo ANEEL: 48500.005518/2013-58. "
CONTRATO;23/10/2013;53500.024478/2013-83;EMPRESA DE DISTRIBUIÇÃO DE ENERGIA DO VALE DO PARANAPANEMA S.A.;07297359000111;TC PROVEDOR DE INTERNET LTDA;;31/2014/CPRP/SCP;21/01/2014;21/01/2014;"Processo ANEEL: 48500.005723/2013-13. "
CONTRATO;29/10/2013;53500.025517/2013-60;CEMAT;03467321000199;INFOBARRA SOLUÇÕES EM INFORMÁTICA LTDA;;663/2013/CPRP/SCP;28/11/2013;09/12/2013;"Processo ANEEL: 48500.006132/2013-63. Despacho de homologação ANEEL: 2054, de 23/06/15, publicado em 24/06/15."
CONTRATO;04/11/2013;53500.025513/2013-81;COPEL DISTRIBUIÇÃO S.A.;04368898000106;DIGITAL PROVEDOR DE INTERNET LTDA;;668/2013/CPRP/SCP;29/11/2013;09/12/2013;"Processo ANEEL: 48500.005433/2013-70. "
CONTRATO;04/11/2013;53500.025513/2013-81;COPEL DISTRIBUIÇÃO S.A.;04368898000106;RLINE TELECOM LTDA;;668/2013/CPRP/SCP;29/11/2013;09/12/2013;"Processo ANEEL: 48500.005433/2013-70. "
CONTRATO;04/11/2013;53500.025513/2013-81;COPEL DISTRIBUIÇÃO S.A.;04368898000106;SUDONET INFORMÁTICA LTDA.;;668/2013/CPRP/SCP;29/11/2013;09/12/2013;"Processo ANEEL: 48500.005433/2013-70. "
CONTRATO;04/11/2013;53500.025513/2013-81;COPEL DISTRIBUIÇÃO S.A.;04368898000106;TORRES & ANSELMI LTDA;;668/2013/CPRP/SCP;29/11/2013;09/12/2013;"Processo ANEEL: 48500.005433/2013-70. "
CONTRATO;04/11/2013;53500.025513/2013-81;COPEL DISTRIBUIÇÃO S.A.;04368898000106;TURBOVIP TELECOM LTDA;;668/2013/CPRP/SCP;29/11/2013;09/12/2013;"Processo ANEEL: 48500.005433/2013-70. "
CONTRATO;04/11/2013;53500.025513/2013-81;COPEL DISTRIBUIÇÃO S.A.;04368898000106;6 P TELECOM LTDA.;;668/2013/CPRP/SCP;29/11/2013;09/12/2013;"Processo ANEEL: 48500.005433/2013-70. "
CONTRATO;04/11/2013;53500.025513/2013-81;COPEL DISTRIBUIÇÃO S.A.;04368898000106;SR DE LIMA DIVERSÕES ELETRÔNICAS LTDA (PONTONET) (LIMA & VICENTE);;668/2013/CPRP/SCP;29/11/2013;09/12/2013;"Processo ANEEL: 48500.005433/2013-70. "
CONTRATO;04/11/2013;53500.025512/2013-37;AES SUL DISTRIBUIDORA GAÚCHA DE ENERGIA S.A.;02016440000162;M I INTERNET LTDA;;32/2014/CPRP/SCP;21/01/2014;21/01/2014;"Processo ANEEL: 48500.006181/2013-04. "
CONTRATO;04/11/2013;53500.025513/2013-81;COPEL DISTRIBUIÇÃO S.A.;04368898000106;SCR - PROVEDOR DE INTERNET LTDA;;668/2013/CPRP/SCP;29/11/2013;09/12/2013;"Processo ANEEL: 48500.005433/2013-70. "
CORRESPONDÊNCIA DA DETENTORA;05/11/2013;53500.028429/2012-39;CELG DISTRIBUIÇÃO S.A - CELG D;01543032000104;G8 NETWORKS LTDA.;;665/2013/CPRP/SCP;28/11/2013;09/12/2013;"Processo ANEEL: 48500.005234/2012-81. "
CONTRATO;06/11/2013;53500.025509/2013-13;CNEE;;SKYNEW ASSISTÊNCIA TÉCNICA EM INFORMÁTICA LTDA;03126108000113;667/2013/CPRP/SCP;29/11/2013;09/12/2013;"Processo ANEEL: 48500.003104/2013-94. "
CONTRATO;07/11/2013;53500.025515/2013-71;CELTINS;;CLICK NET BRASIL INFORMÁTICA E TELECOMUNICAÇÕES LTDA;;662/2013/CPRP/SCP;28/11/2013;09/12/2013;"Processo ANEEL: 48500.006180/2013-51. Despacho de homologação ANEEL: Despacho nº 1327, de 29/04/14, publicado em 30/04/14."
TERMOS ADITIVOS 3 A 6;14/11/2013;53500.025564/2012-22;COPEL DISTRIBUIÇÃO S.A.;04368898000106;CTBC MULTIMIDIA DATA NET S.A.;;88/2014/CPRP/SCP;04/02/2014;04/02/2014;"Processo ANEEL: 48500.003972/2012-93. "
TERMO ADITIVO 2;14/11/2013;53500.004437/2013-71;COPEL DISTRIBUIÇÃO S.A.;04368898000106;EMBRATEL;;Não informado;25/02/2014;25/02/2014;"Processo ANEEL: 48500.000567/2013-02. "
CONTRATO;14/11/2013;53500.026371/2013-70;AES SUL DISTRIBUIDORA GAÚCHA DE ENERGIA S.A.;02016440000162;JOSÉ FELIPE GORNISKI - ME;;133/2014/CPRP/SCP;25/02/2014;25/02/2014;"Processo ANEEL: 48500.006327/2013-11. "
CONTRATO;21/11/2013;53500.026654/2013-11;CTEEP - COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA;;FUNDAÇÃO PADRE ANCHIETA CENTRO PAULISTA RÁDIO E TV CULTURA;;Não informado;17/02/2014;17/02/2014;"Processo ANEEL: 48500.002464/2012-98. "
CONTRATO;25/11/2013;53500.026997/2013-86;ENERGISA PARAÍBA - DISTRIBUIDORA DE ENERGIA S.A.;09095183000140;EMPRESA MARIA DAS NEVES MORAIS - ME;;97/2014/CPRP/SCP;10/02/2014;10/02/2014;"Processo ANEEL: 48500.002454/2013-33. "
TERMO ADITIVO 1;10/12/2013;53500.007344/2010-55;LIGHT SERVIÇOS DE ELETRICIDADE S.A;60444437000146;TELEVISÃO MAR AZUL 2000 LTDA.;;04/2014/CPRP/SCP;09/01/2014;09/01/2014;"Processo ANEEL: 48500.004374/2005-31. "
CONTRATO;26/12/2013;53500.000381/2014-66;COPEL DISTRIBUIÇÃO S.A.;04368898000106;GGNET TELECOMUNICAÇÕES;;113/2014/CPRP/SCP;18/02/2014;18/02/2014;"Processo ANEEL: 48500.006527/2013-66. "
CONTRATO;26/12/2013;53500.000381/2014-66;COPEL DISTRIBUIÇÃO S.A.;04368898000106;PINHAIS TELECOM;;113/2014/CPRP/SCP;18/02/2014;18/02/2014;"Processo ANEEL: 48500.006562/2013-85. "
CONTRATO;26/12/2013;53500.000381/2014-66;COPEL DISTRIBUIÇÃO S.A.;04368898000106;PROSERV TELECOM;;113/2014/CPRP/SCP;18/02/2014;18/02/2014;"Processo ANEEL: 48500.006369/2013-44. "
CONTRATO;08/01/2014;53500.000380/2014-11;LIGHT SERVIÇOS DE ELETRICIDADE S.A;60444437000146;MAIS LINK SERVIÇOS DE TELECOMUNICAÇÕES;;164/2014/CPRP/SCP;18/03/2014;19/03/2014;"Processo ANEEL: 48500.006982/2013-61. "
CONTRATO;08/01/2014;53500.000380/2014-11;LIGHT SERVIÇOS DE ELETRICIDADE S.A;60444437000146;SULNET RC INTERNET;;164/2014/CPRP/SCP;18/03/2014;19/03/2014;"Processo ANEEL: 48500.006530/2013-80. "
CONTRATO;08/01/2014;53500.000380/2014-11;LIGHT SERVIÇOS DE ELETRICIDADE S.A;60444437000146;UNIREDES TELECOMUNICAÇÕES;;164/2014/CPRP/SCP;18/03/2014;19/03/2014;"Processo ANEEL: 48500.005436/2013-11. "
TERMO ADITIVO 1;23/01/2014;53500.006882/2011-11;LIGHT SERVIÇOS DE ELETRICIDADE S.A;60444437000146;NORTENET TELECOMUNICAÇÕES DO BRASIL S/A;;251/2014/CPRP/SCP;29/04/2014;29/04/2014;"Processo ANEEL: 48500.001450/2011-76. "
CONTRATO;31/01/2014;53500.002816/2014-15;LIGHT SERVIÇOS DE ELETRICIDADE S.A;60444437000146;ALTA CONEXÃO TELECOMUNICAÇÕES;;256/2014/CPRP/SCP;29/04/2014;29/04/2014;"Processo ANEEL: 48500.000067/2014-43. Despacho de homologação ANEEL: 1697, de 02/06/14, publicado em 03/06/14."
CONTRATO;31/01/2014;53500.002816/2014-15;LIGHT SERVIÇOS DE ELETRICIDADE S.A;60444437000146;EASYNET WORK LTDA;;256/2014/CPRP/SCP;29/04/2014;29/04/2014;"Processo ANEEL: 48500.006460/2013-60. Despacho de homologação ANEEL: 1618, de 22/05/14, publicado em 23/05/14."
CONTRATO;31/01/2014;53500.002816/2014-15;LIGHT SERVIÇOS DE ELETRICIDADE S.A;60444437000146;TVA NET TELECOM;;256/2014/CPRP/SCP;29/04/2014;29/04/2014;"Processo ANEEL: 48500.006277/2013-64. Despacho de homologação ANEEL: 1640, de 26/05/14, publicado em 27/05/14."
CONTRATO;04/02/2014;53500.002821/2014-10;COPEL DISTRIBUIÇÃO S.A.;04368898000106;ATK INFORMÁTICA E TELECOMUNICAÇÕES;;262/2014/CPRP/SCP;05/05/2014;05/05/2014;"Processo ANEEL: 48500.006635/2013-39. Despacho de homologação ANEEL: 1663, de 27/05/14, publicado em 28/05/14.."
CONTRATO;04/02/2014;53500.002821/2014-10;COPEL DISTRIBUIÇÃO S.A.;04368898000106;ITAKE SERVIÇOS DE TELECOMUNICAÇÕES;;262/2014/CPRP/SCP;05/05/2014;05/05/2014;"Processo ANEEL: 48500.006631/2013-51. "
CONTRATO;04/02/2014;53500.002821/2014-10;COPEL DISTRIBUIÇÃO S.A.;04368898000106;LEVEL 3 COMUNICAÇÕES;;262/2014/CPRP/SCP;05/05/2014;05/05/2014;"Processo ANEEL: 48500.005438/2013-01. "
CONTRATO;04/02/2014;53500.002821/2014-10;COPEL DISTRIBUIÇÃO S.A.;04368898000106;MGN ENGENHARIA DE CONSTRUÇÕES ELÉTRICAS E TELECOMUNICAÇÕES;;262/2014/CPRP/SCP;05/05/2014;05/05/2014;"Processo ANEEL: 48500.007220/2013-82. Despacho de homologação ANEEL: 1739, de 04/06/14, publicado em 05/06/14.."
CONTRATO;04/02/2014;53500.002821/2014-10;COPEL DISTRIBUIÇÃO S.A.;04368898000106;NETOESTE TELECOMUNICAÇÕES;;262/2014/CPRP/SCP;05/05/2014;05/05/2014;"Processo ANEEL: 48500.006674/2013-36. "
CONTRATO;10/02/2014;53500.003130/2014-33;AES SUL DISTRIBUIDORA GAÚCHA DE ENERGIA S.A.;02016440000162;CST CERENTINI SOLUÇÕES EM TECNOLOGIA E TRANSMISSÃO DE DADOS;;315/2014/CPRP/SCP;23/05/2014;23/05/2014;"Processo Aditivo: 485260003422014. Processo ANEEL: 48500.007071/2013-51. "
CONTRATO;10/02/2014;53500.003130/2014-33;AES SUL DISTRIBUIDORA GAÚCHA DE ENERGIA S.A.;02016440000162;MARTA MARIA PARCIANELLO;;315/2014/CPRP/SCP;23/05/2014;23/05/2014;"Processo Aditivo: 485260003422014. Processo ANEEL: 48500.006089/2013-36. "
CONTRATO;13/02/2014;53500.003873/2014-11;CEB DISTRIBUIÇÃO S.A.;07522669000192;TELECOMUNICAÇÕES BRASILEIRAS S.A. -TELEBRAS;;296/2014/CPRP/SCP;14/05/2014;14/05/2014;"Processo Aditivo: 485260003772014. Processo ANEEL: 48500.003209/2012-62. "
CONTRATO;17/02/2014;53500.003699/2014-07;COPEL DISTRIBUIÇÃO S.A.;04368898000106;CMD INFORMÁTICA LTDA;;288/2014/CPRP/SCP;09/05/2014;12/05/2014;"Processo Aditivo: 485260004202014. Processo ANEEL: 48500.000601/2014-11. "
CONTRATO;17/02/2014;53500.003699/2014-07;COPEL DISTRIBUIÇÃO S.A.;04368898000106;DAL MORA E CIA LTDA.;;288/2014/CPRP/SCP;09/05/2014;12/05/2014;"Processo Aditivo: 485260004202014. Processo ANEEL: 48500.000601/2014-11. "
CONTRATO;17/02/2014;53500.003699/2014-07;COPEL DISTRIBUIÇÃO S.A.;04368898000106;INFOSERVIC INFORMÁTICA E TELECOMUNICAÇÕES;;288/2014/CPRP/SCP;09/05/2014;12/05/2014;"Processo Aditivo: 485260004202014. Processo ANEEL: 48500.000601/2014-11. "
CONTRATO;24/02/2014;53500.004254/2014-36;COPEL DISTRIBUIÇÃO S.A.;04368898000106;AJATONET SISTEMA MULTIMÍDIA LTDA;;287/2014/CPRP/SCP;09/05/2014;12/05/2014;"Processo ANEEL: 4850.000768/2014-82. "
CONTRATO;24/02/2014;53500.004254/2014-36;COPEL DISTRIBUIÇÃO S.A.;04368898000106;CAMILLO TRANSPORTE E COMÉRCIO DE FRUTAS LTDA;;287/2014/CPRP/SCP;09/05/2014;12/05/2014;"Processo ANEEL: 48500.000599/2014-81. "
CONTRATO;24/02/2014;53500.004254/2014-36;COPEL DISTRIBUIÇÃO S.A.;04368898000106;DATA WARE IMPORTAÇÃO E COMÉRCIO DE PRODUTOS DE INFORMÁTICA LTDA;;287/2014/CPRP/SCP;09/05/2014;12/05/2014;"Processo ANEEL: 4850.000768/2014-82. "
CONTRATO;24/02/2014;53500.004254/2014-36;COPEL DISTRIBUIÇÃO S.A.;04368898000106;GENTIL CANEDO GOMES & CIA LTDA;;287/2014/CPRP/SCP;09/05/2014;12/05/2014;"Processo ANEEL: 48500.000599/2014-81. "
CONTRATO;24/02/2014;53500.004254/2014-36;COPEL DISTRIBUIÇÃO S.A.;04368898000106;ISUPER TELECOMUNICAÇÕES INFO LTDA;;287/2014/CPRP/SCP;09/05/2014;12/05/2014;"Processo ANEEL: 48500.000685/2014-93. Despacho de homologação ANEEL: 4198, de 23/10/14, pulicado em 24/10/14."
CONTRATO;24/02/2014;53500.004254/2014-36;COPEL DISTRIBUIÇÃO S.A.;04368898000106;IVO RODRIGUES DE OLIVEIRA - ME (SOFWAY TELEINFORMÁTICA);;287/2014/CPRP/SCP;09/05/2014;12/05/2014;"Processo ANEEL: 48500.000685/2014-93. Despacho de homologação ANEEL: 4198, de 23/10/14, pulicado em 24/10/14."
CONTRATO;24/02/2014;53500.004254/2014-36;COPEL DISTRIBUIÇÃO S.A.;04368898000106;NELSON BAVARESCO & BAVARESCO LTDA;;287/2014/CPRP/SCP;09/05/2014;12/05/2014;"Processo ANEEL: 48500.000685/2014-93. Despacho de homologação ANEEL: 4198, de 23/10/14, pulicado em 24/10/14."
CONTRATO;24/02/2014;53500.004254/2014-36;COPEL DISTRIBUIÇÃO S.A.;04368898000106;PHS - INTERNET E SUPRIMENTOS LTDA;;287/2014/CPRP/SCP;09/05/2014;12/05/2014;"Processo ANEEL: 4850.000768/2014-82. "
CONTRATO;24/02/2014;53500.006829/2014-55;MUXFELDT MARIN & CIA LTDA.;97578090000134;ADYL NET ACESSO A INTERNET LTDA;;355/2014/CPRP/SCP;06/06/2014;06/06/2014;"sem outorga.  Processo Aditivo: 485260005272014. Processo ANEEL: 48500.007300/2013-38. "
CONTRATO;24/02/2014;53500.006829/2014-55;MUXFELDT MARIN & CIA LTDA.;97578090000134;AGRODANIELI IND. E COM. LTDA;;355/2014/CPRP/SCP;06/06/2014;06/06/2014;"Interesse restrito.  Processo Aditivo: 485260005272014. Processo ANEEL: 48500.007300/2013-38. "
CONTRATO;24/02/2014;53500.006829/2014-55;MUXFELDT MARIN & CIA LTDA.;97578090000134;BIANCHINI IND. DE PLÁSTICOS LTDA.;;355/2014/CPRP/SCP;06/06/2014;06/06/2014;"Processo Aditivo: 485260005272014. Processo ANEEL: 48500.007300/2013-38. "
CONTRATO;24/02/2014;53500.006829/2014-55;MUXFELDT MARIN & CIA LTDA.;97578090000134;COPREL TELECOM LTDA;;355/2014/CPRP/SCP;06/06/2014;06/06/2014;"Processo Aditivo: 485260005272014. Processo ANEEL: 48500.007300/2013-38. "
CONTRATO;24/02/2014;53500.006829/2014-55;MUXFELDT MARIN & CIA LTDA.;97578090000134;SUL-AMERICANA TECNOLOGIA E INFORMÁTICA LTDA;;355/2014/CPRP/SCP;06/06/2014;06/06/2014;"Processo Aditivo: 485260005272014. Processo ANEEL: 48500.007300/2013-38. "
CONTRATO;24/02/2014;53500.006830/2014-80;ESPÍRITO SANTO CENTRAIS ELÉTRICAS - ESCELSA;28152650000171;ACESSE COMUNICAÇÃO LTDA;;316/2014/CPRP/SCP;23/05/2014;23/05/2014;"Processo Aditivo: 485260005272014. Processo ANEEL: 48500.000238/2014-34. "
CONTRATO;24/02/2014;53500.006830/2014-80;ESPÍRITO SANTO CENTRAIS ELÉTRICAS - ESCELSA;28152650000171;ALTERNA TELECOMUNICAÇÕES E CONECTIVIDADE LTDA – EPP;;316/2014/CPRP/SCP;23/05/2014;23/05/2014;"Processo Aditivo: 485260005272014. Processo ANEEL: 48500.000238/2014-34. "
CONTRATO;24/02/2014;53500.006830/2014-80;ESPÍRITO SANTO CENTRAIS ELÉTRICAS - ESCELSA;28152650000171;DIGITAL NET LTDA – ME;;316/2014/CPRP/SCP;23/05/2014;23/05/2014;"Processo Aditivo: 485260005272014. Processo ANEEL: 48500.000238/2014-34. "
CONTRATO;24/02/2014;53500.006830/2014-80;ESPÍRITO SANTO CENTRAIS ELÉTRICAS - ESCELSA;28152650000171;GTI TELECOMUNICAÇÕES S/A;;316/2014/CPRP/SCP;23/05/2014;23/05/2014;"Processo Aditivo: 485260005272014. Processo ANEEL: 48500.000238/2014-34. "
CONTRATO;24/02/2014;53500.006830/2014-80;ESPÍRITO SANTO CENTRAIS ELÉTRICAS - ESCELSA;28152650000171;J & J TV POR ASSINATURA LTDA. – ME;;316/2014/CPRP/SCP;23/05/2014;23/05/2014;"Processo Aditivo: 485260005272014. Processo ANEEL: 48500.000238/2014-34. "
CONTRATO;24/02/2014;53500.006830/2014-80;ESPÍRITO SANTO CENTRAIS ELÉTRICAS - ESCELSA;28152650000171;MD CONNECT TELECOMUNICAÇÕES LTDA;;316/2014/CPRP/SCP;23/05/2014;23/05/2014;"Processo Aditivo: 485260005272014. Processo ANEEL: 48500.000238/2014-34. "
CONTRATO;24/02/2014;53500.006830/2014-80;ESPÍRITO SANTO CENTRAIS ELÉTRICAS - ESCELSA;28152650000171;NETCON SERVIÇOS E TELECOMUNICAÇÕES LTDA – ME;;316/2014/CPRP/SCP;23/05/2014;23/05/2014;"Processo Aditivo: 485260005272014. Processo ANEEL: 48500.000238/2014-34. "
CONTRATO;24/02/2014;53500.006830/2014-80;ESPÍRITO SANTO CENTRAIS ELÉTRICAS - ESCELSA;28152650000171;PENHA DE SOUZA JAMARIQUELI - EPP;;316/2014/CPRP/SCP;23/05/2014;23/05/2014;"Processo Aditivo: 485260005272014. Processo ANEEL: 48500.000238/2014-34. "
